round_epochs,loss,accuracy,val_loss,val_accuracy,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,kernel_initializer,last_neuron,shapes
11,1.2396160364151,0.4987146556377411,1.024854302406311,0.5236139893531799,relu,2467,0.2354,500,2587,5,he_normal,2115,funnel
108,1.1398134231567383,0.4750642776489258,0.9815605282783508,0.5277207493782043,relu,2467,0.5489999999999999,500,2174,0,he_normal,50,triangle
22,0.9790383577346802,0.5305912494659424,0.9807648062705994,0.533880889415741,relu,694,0.30399999999999994,500,1702,4,glorot_normal,1643,triangle
260,0.9778168201446533,0.5264781713485718,0.9777033925056458,0.5256673693656921,relu,2467,0.2354,500,2174,0,glorot_normal,1643,funnel
28,1.0277284383773804,0.4987146556377411,0.9810842275619507,0.5297741293907166,relu,1285,0.2354,500,2587,0,he_normal,1643,triangle
132,0.9902340769767761,0.5244215726852417,0.9803693890571594,0.546201229095459,relu,3649,0.6175999999999999,500,2587,5,glorot_normal,581,funnel
16,4.768479824066162,0.34961438179016113,1.0967944860458374,0.35523614287376404,relu,2467,0.6175999999999999,500,168,4,he_normal,50,brick
69,0.9743822813034058,0.5336760878562927,0.9808107018470764,0.5256673693656921,relu,694,0.0198,500,168,2,glorot_normal,2115,brick
7,1.1227128505706787,0.40822622179985046,1.0932893753051758,0.4558521509170532,relu,1285,0.7547999999999998,500,1702,5,glorot_normal,1112,triangle
319,1.0449668169021606,0.45089974999427795,1.0666182041168213,0.4558521509170532,relu,694,0.6175999999999999,500,168,5,glorot_normal,50,funnel
20,11.492899894714355,0.3598971664905548,1.034738302230835,0.5195071697235107,relu,3649,0.7547999999999998,500,2587,4,he_normal,2115,triangle
7,1.6220176219940186,0.3377892076969147,1.2440407276153564,0.2279260754585266,relu,2467,0.2354,500,109,4,he_normal,2469,funnel
41,1.0066664218902588,0.48534703254699707,0.9997005462646484,0.533880889415741,relu,1876,0.5489999999999999,500,2587,5,glorot_normal,2469,funnel
13,1.0709288120269775,0.4452442228794098,1.069961667060852,0.4558521509170532,relu,1876,0.6077999999999999,500,109,4,glorot_normal,2469,triangle
9,0.986520528793335,0.5300770998001099,0.9862862825393677,0.5359342694282532,relu,1285,0.0198,500,2587,4,glorot_normal,1643,brick
102,1.0105605125427246,0.49768638610839844,0.9861817955970764,0.5318275094032288,relu,1285,0.7547999999999998,500,2174,2,glorot_normal,50,funnel
5,1.1172887086868286,0.3938303291797638,1.0947041511535645,0.4558521509170532,relu,694,0.7547999999999998,500,2174,5,glorot_normal,2469,triangle
26,1.191726565361023,0.4514138698577881,0.9869223237037659,0.533880889415741,relu,1285,0.6175999999999999,500,2587,0,he_normal,2469,triangle
5,1.8943861722946167,0.4221079647541046,1.1155790090560913,0.521560549736023,relu,694,0.6077999999999999,500,2174,2,he_normal,50,brick
4,1.5733152627944946,0.38663238286972046,1.0904011726379395,0.4558521509170532,relu,1876,0.7547999999999998,500,168,5,glorot_normal,2115,brick
4,2.7568044662475586,0.3902313709259033,1.2506364583969116,0.4558521509170532,relu,1285,0.6077999999999999,500,109,2,he_normal,2115,triangle
500,1.0343728065490723,0.4802056550979614,1.0167269706726074,0.5236139893531799,relu,1876,0.6175999999999999,500,109,2,glorot_normal,50,brick
6,1.0682958364486694,0.45038560032844543,1.0803492069244385,0.4558521509170532,relu,1285,0.6077999999999999,500,2587,5,glorot_normal,1643,brick
272,1.229068636894226,0.4113110601902008,0.9927647113800049,0.5154004096984863,relu,1876,0.7547999999999998,500,168,0,he_normal,1112,funnel
6,1.8429069519042969,0.37634962797164917,1.044665813446045,0.5030800700187683,relu,3649,0.5489999999999999,500,1702,2,he_normal,2469,triangle
19,0.9789363741874695,0.5249357223510742,0.9810362458229065,0.5297741293907166,relu,694,0.0198,500,109,2,glorot_normal,1643,triangle
4,1.4151633977890015,0.37583547830581665,1.0659891366958618,0.4558521509170532,relu,694,0.30399999999999994,500,109,4,he_normal,50,triangle
19,1.0847307443618774,0.5074549913406372,0.9891786575317383,0.5010266900062561,relu,1876,0.2354,500,2587,2,he_normal,2469,funnel
6,1.3182116746902466,0.3902313709259033,1.1069276332855225,0.42915812134742737,relu,3649,0.2354,500,168,4,he_normal,581,triangle
8,1.5511062145233154,0.4215938448905945,0.9867057800292969,0.5297741293907166,relu,1285,0.5489999999999999,500,2174,2,he_normal,50,triangle
25,0.9807788133621216,0.5295630097389221,0.9859297275543213,0.5297741293907166,relu,3649,0.0198,500,168,5,glorot_normal,2115,triangle
500,1.0052857398986816,0.5038560628890991,0.9894816279411316,0.5174537897109985,relu,2467,0.6077999999999999,500,168,0,glorot_normal,2469,brick
5,1.1467957496643066,0.4755783975124359,1.3588898181915283,0.42094457149505615,relu,1285,0.2354,500,2174,2,he_normal,581,brick
5,1.2261936664581299,0.43393316864967346,1.242810606956482,0.41067761182785034,relu,3649,0.0198,500,2587,2,he_normal,1112,funnel
22,0.9897480010986328,0.5131105184555054,0.9889223575592041,0.5277207493782043,relu,2467,0.30399999999999994,500,2587,4,glorot_normal,2115,triangle
12,1.0658665895462036,0.4519280195236206,1.0679618120193481,0.4558521509170532,relu,1285,0.6175999999999999,500,168,4,glorot_normal,2115,triangle
5,1.245889663696289,0.39280205965042114,1.0720821619033813,0.4599589407444,relu,1285,0.2354,500,168,4,he_normal,1112,brick
22,0.980114758014679,0.5254498720169067,0.9813079237937927,0.5318275094032288,relu,2467,0.30399999999999994,500,2174,2,glorot_normal,1643,triangle
228,0.9772652387619019,0.5264781713485718,0.9774518609046936,0.5256673693656921,relu,2467,0.2354,500,2587,0,glorot_normal,1643,triangle
500,0.9997262358665466,0.5136246681213379,0.9893008470535278,0.521560549736023,relu,2467,0.5489999999999999,500,168,0,glorot_normal,581,brick
4,5.293399810791016,0.3269922733306885,1.1733696460723877,0.31622177362442017,relu,2467,0.5489999999999999,500,168,5,he_normal,2469,triangle
11,0.9806609153747559,0.5316195487976074,0.9811379909515381,0.5256673693656921,relu,1285,0.0198,500,2587,2,glorot_normal,1643,funnel
13,0.986152172088623,0.5223650336265564,0.9946190714836121,0.5359342694282532,relu,1285,0.30399999999999994,500,2587,4,glorot_normal,50,brick
31,0.9773058891296387,0.5295630097389221,0.9786943197250366,0.5277207493782043,relu,694,0.0198,500,109,2,glorot_normal,581,funnel
11,5.852885723114014,0.3598971664905548,1.0773093700408936,0.4455852210521698,relu,2467,0.6077999999999999,500,1702,5,he_normal,2469,funnel
20,0.9803779721260071,0.5244215726852417,0.9806298017501831,0.5256673693656921,relu,1876,0.0198,500,2174,2,glorot_normal,581,triangle
7,2.128617763519287,0.37377890944480896,1.0545942783355713,0.521560549736023,relu,694,0.6175999999999999,500,168,2,he_normal,2115,brick
104,1.1530073881149292,0.4437018036842346,0.9782389998435974,0.521560549736023,relu,3649,0.5489999999999999,500,1702,0,he_normal,1112,brick
423,1.0646886825561523,0.4493573307991028,1.0754871368408203,0.4558521509170532,relu,3649,0.6077999999999999,500,109,5,glorot_normal,2115,brick
14,0.9836849570274353,0.5264781713485718,0.9838487505912781,0.5359342694282532,relu,2467,0.0198,500,2587,4,glorot_normal,1643,funnel
500,1.0035722255706787,0.5203084945678711,0.9931581020355225,0.5236139893531799,relu,2467,0.5489999999999999,500,168,0,glorot_normal,2469,brick
225,0.9815904498100281,0.5244215726852417,0.9779955744743347,0.5256673693656921,relu,2467,0.6175999999999999,500,2587,0,glorot_normal,581,triangle
14,2.0080156326293945,0.35012853145599365,1.1082061529159546,0.42505133152008057,relu,1876,0.6175999999999999,500,109,2,he_normal,581,triangle
500,1.1969594955444336,0.40154242515563965,1.0192217826843262,0.47638604044914246,relu,1876,0.7547999999999998,500,109,0,he_normal,1112,triangle
62,1.0423041582107544,0.4822622239589691,0.979227602481842,0.5256673693656921,relu,2467,0.30399999999999994,500,2174,0,he_normal,2469,brick
42,1.1484743356704712,0.45295628905296326,0.9857955574989319,0.5318275094032288,relu,2467,0.6077999999999999,500,2587,0,he_normal,581,triangle
26,1.1943244934082031,0.44010281562805176,0.9874892234802246,0.5236139893531799,relu,694,0.6077999999999999,500,1702,0,he_normal,1112,funnel
6,5.258938789367676,0.34138816595077515,1.0160502195358276,0.5030800700187683,relu,2467,0.6175999999999999,500,2174,4,he_normal,581,triangle
86,0.9797431230545044,0.523907482624054,0.9789132475852966,0.5256673693656921,relu,694,0.6077999999999999,500,2587,0,glorot_normal,581,brick
7,2.033475399017334,0.39074549078941345,1.3546711206436157,0.35112935304641724,relu,2467,0.5489999999999999,500,2587,2,he_normal,2469,brick
5,1.16275954246521,0.4385603964328766,1.0106346607208252,0.5112936496734619,relu,694,0.5489999999999999,500,2174,0,he_normal,2469,funnel
91,3.3745687007904053,0.33521851897239685,1.0934799909591675,0.41067761182785034,relu,1876,0.7547999999999998,500,168,2,he_normal,2115,brick
16,1.008000373840332,0.5223650336265564,1.0027130842208862,0.5256673693656921,relu,1876,0.2354,500,2587,5,glorot_normal,581,brick
147,1.0292551517486572,0.4519280195236206,1.0166593790054321,0.5420944690704346,relu,694,0.6077999999999999,500,168,5,glorot_normal,581,triangle
40,1.164372444152832,0.44884318113327026,0.9920997619628906,0.5297741293907166,relu,2467,0.5489999999999999,500,2587,0,he_normal,581,triangle
500,1.1876788139343262,0.3984575867652893,1.028136134147644,0.47227925062179565,relu,3649,0.7547999999999998,500,109,0,he_normal,2115,funnel
6,1.3746737241744995,0.3557840585708618,1.010913372039795,0.521560549736023,relu,1876,0.30399999999999994,500,2587,5,he_normal,581,funnel
4,17.92456817626953,0.353213369846344,1.1806226968765259,0.4558521509170532,relu,2467,0.7547999999999998,500,2174,4,he_normal,1112,funnel
4,1.249802589416504,0.5028277635574341,1.0593968629837036,0.5379877090454102,relu,694,0.30399999999999994,500,2174,2,he_normal,2115,funnel
37,0.9886487722396851,0.5228791832923889,0.9826833009719849,0.5400410890579224,relu,3649,0.30399999999999994,500,109,2,glorot_normal,2469,triangle
250,1.0051095485687256,0.5131105184555054,0.9842593669891357,0.5379877090454102,relu,1285,0.6175999999999999,500,168,2,glorot_normal,2115,brick
81,0.9797863960266113,0.5280205607414246,0.9786814451217651,0.5277207493782043,relu,694,0.2354,500,2587,0,glorot_normal,2115,triangle
66,1.304675817489624,0.4066838026046753,1.0107784271240234,0.5051334500312805,relu,694,0.5489999999999999,500,168,2,he_normal,2115,brick
9,2.0899744033813477,0.4179948568344116,1.0672804117202759,0.5195071697235107,relu,3649,0.6175999999999999,500,2174,2,he_normal,2469,brick
23,17.493770599365234,0.36041131615638733,1.0848456621170044,0.3798767924308777,relu,3649,0.7547999999999998,500,2587,5,he_normal,2469,triangle
5,8.240440368652344,0.3552699089050293,1.1687052249908447,0.42094457149505615,relu,3649,0.6077999999999999,500,168,5,he_normal,1112,funnel
79,0.9794615507125854,0.5285347104072571,0.9781014919281006,0.5256673693656921,relu,694,0.2354,500,2587,0,glorot_normal,2115,brick
6,1.1113216876983643,0.42467865347862244,1.0924131870269775,0.4558521509170532,relu,2467,0.7547999999999998,500,2174,5,glorot_normal,2469,funnel
27,0.9868864417076111,0.5264781713485718,0.9920367002487183,0.533880889415741,relu,1285,0.5489999999999999,500,1702,4,glorot_normal,50,brick
8,1.124931812286377,0.4190231263637543,1.091040849685669,0.4558521509170532,relu,1876,0.7547999999999998,500,2174,5,glorot_normal,1643,funnel
312,1.015153169631958,0.4884318709373474,0.9887896180152893,0.5379877090454102,relu,2467,0.7547999999999998,500,168,2,glorot_normal,1112,triangle
11,1.936354398727417,0.3552699089050293,1.015027642250061,0.5030800700187683,relu,3649,0.5489999999999999,500,168,2,he_normal,1643,triangle
70,1.1549592018127441,0.40154242515563965,1.0121639966964722,0.4948665201663971,relu,1876,0.2354,500,109,4,he_normal,1643,brick
18,0.9863243103027344,0.5269922614097595,0.987379252910614,0.533880889415741,relu,1876,0.2354,500,1702,4,glorot_normal,2469,funnel
14,0.9881482124328613,0.523907482624054,0.9896200299263,0.521560549736023,relu,1876,0.0198,500,1702,2,glorot_normal,1643,brick
8,1.2399046421051025,0.4241645336151123,1.0823912620544434,0.42094457149505615,relu,1285,0.30399999999999994,500,2174,4,he_normal,1643,funnel
415,1.0033167600631714,0.501799464225769,0.9880041480064392,0.5297741293907166,relu,1876,0.5489999999999999,500,109,2,glorot_normal,2469,brick
223,0.9922187328338623,0.5223650336265564,0.9841046929359436,0.5318275094032288,relu,1876,0.2354,500,109,2,glorot_normal,50,triangle
500,0.9968324303627014,0.5213367342948914,0.9927219748497009,0.5236139893531799,relu,2467,0.0198,500,109,0,glorot_normal,50,brick
20,0.9873214364051819,0.5233933329582214,0.9835951924324036,0.5400410890579224,relu,1285,0.6077999999999999,500,2587,2,glorot_normal,1643,triangle
52,16.218246459960938,0.33521851897239685,1.076492190361023,0.45790553092956543,relu,1285,0.7547999999999998,500,168,5,he_normal,50,funnel
500,1.0319784879684448,0.47609254717826843,1.0083626508712769,0.5051334500312805,relu,2467,0.2354,500,109,0,he_normal,1112,funnel
4,10.813835144042969,0.3727506399154663,1.5683257579803467,0.4558521509170532,relu,2467,0.6077999999999999,500,109,5,he_normal,1643,funnel
226,0.9775687456130981,0.5285347104072571,0.9778305292129517,0.5256673693656921,relu,2467,0.2354,500,2587,0,glorot_normal,2115,brick
4,17.004972457885742,0.35424163937568665,1.2019883394241333,0.31622177362442017,relu,694,0.7547999999999998,500,1702,4,he_normal,581,funnel
500,1.0015435218811035,0.510025680065155,0.9939877390861511,0.5236139893531799,relu,3649,0.5489999999999999,500,168,0,glorot_normal,2469,brick
40,3.578699827194214,0.3321336805820465,1.0689529180526733,0.46817249059677124,relu,1876,0.6077999999999999,500,109,4,he_normal,50,triangle
76,3.535836696624756,0.36041131615638733,1.049336314201355,0.4599589407444,relu,1876,0.6175999999999999,500,168,4,he_normal,1643,brick
168,0.9865736961364746,0.5259640216827393,0.9829853773117065,0.5174537897109985,relu,1876,0.6077999999999999,500,1702,0,glorot_normal,1112,triangle
16,0.9870473146438599,0.5249357223510742,0.9828731417655945,0.5277207493782043,relu,1876,0.30399999999999994,500,2174,2,glorot_normal,581,brick
158,1.0181268453598022,0.5007712244987488,0.9850128889083862,0.546201229095459,relu,1876,0.6175999999999999,500,1702,4,glorot_normal,50,funnel
6,1.1358082294464111,0.4215938448905945,0.9947236776351929,0.521560549736023,relu,1285,0.2354,500,2174,5,he_normal,581,funnel
150,1.0102835893630981,0.5007712244987488,0.9887421727180481,0.5297741293907166,relu,1876,0.5489999999999999,500,168,2,glorot_normal,581,triangle
10,1.061203122138977,0.45038560032844543,1.0669275522232056,0.4558521509170532,relu,2467,0.6175999999999999,500,2174,4,glorot_normal,2469,funnel
7,1.7928130626678467,0.42467865347862244,1.0355720520019531,0.5420944690704346,relu,2467,0.5489999999999999,500,2174,2,he_normal,1643,brick
45,0.9996086955070496,0.5095115900039673,0.9862906336784363,0.5400410890579224,relu,1876,0.7547999999999998,500,2587,2,glorot_normal,2115,brick
13,14.854683876037598,0.3429305851459503,1.063267707824707,0.46611911058425903,relu,1876,0.7547999999999998,500,2174,4,he_normal,581,funnel
18,0.9794759154319763,0.5285347104072571,0.9828963875770569,0.5256673693656921,relu,2467,0.0198,500,2174,2,glorot_normal,2469,brick
7,1.0597996711730957,0.45038560032844543,1.069120168685913,0.4558521509170532,relu,694,0.6077999999999999,500,1702,4,glorot_normal,581,brick
11,2.789336681365967,0.3902313709259033,1.005983829498291,0.4599589407444,relu,1876,0.5489999999999999,500,1702,4,he_normal,2115,triangle
4,1.6339532136917114,0.4282776415348053,1.0301133394241333,0.5195071697235107,relu,694,0.5489999999999999,500,1702,2,he_normal,2115,triangle
9,1.1212968826293945,0.4282776415348053,1.0914571285247803,0.4558521509170532,relu,3649,0.7547999999999998,500,1702,5,glorot_normal,1112,funnel
9,1.151086688041687,0.38406169414520264,1.0867798328399658,0.4558521509170532,relu,1285,0.7547999999999998,500,168,4,glorot_normal,2115,triangle
36,1.1746400594711304,0.3943444788455963,1.0079706907272339,0.533880889415741,relu,1285,0.30399999999999994,500,168,4,he_normal,1112,brick
8,3.0936973094940186,0.33110541105270386,1.0871505737304688,0.3942505121231079,relu,3649,0.5489999999999999,500,2587,4,he_normal,2469,brick
12,0.9751009345054626,0.5295630097389221,0.9838167428970337,0.5236139893531799,relu,694,0.0198,500,2174,5,glorot_normal,2115,funnel
98,3.6828744411468506,0.33316195011138916,1.1071182489395142,0.41889116168022156,relu,3649,0.6077999999999999,500,109,4,he_normal,50,funnel
12,1.1772335767745972,0.4349614381790161,1.0394093990325928,0.4332648813724518,relu,2467,0.30399999999999994,500,2174,5,he_normal,1112,triangle
67,1.1318436861038208,0.4241645336151123,1.0290932655334473,0.5010266900062561,relu,1285,0.30399999999999994,500,109,4,he_normal,581,brick
6,1.030754566192627,0.48894602060317993,1.010321855545044,0.5236139893531799,relu,1285,0.30399999999999994,500,2587,2,he_normal,50,funnel
11,1.0595272779464722,0.45038560032844543,1.068293809890747,0.4558521509170532,relu,1876,0.5489999999999999,500,2174,5,glorot_normal,2115,triangle
14,1.054802656173706,0.45038560032844543,1.067339301109314,0.4558521509170532,relu,2467,0.5489999999999999,500,2587,5,glorot_normal,50,triangle
6,1.0643633604049683,0.4493573307991028,1.0831074714660645,0.4558521509170532,relu,694,0.6175999999999999,500,2174,5,glorot_normal,50,brick
4,2.043254852294922,0.40359896421432495,1.7747974395751953,0.4558521509170532,relu,2467,0.30399999999999994,500,168,5,he_normal,2115,triangle
140,0.9878555536270142,0.5218508839607239,0.9803469777107239,0.5400410890579224,relu,2467,0.30399999999999994,500,168,2,glorot_normal,50,brick
64,1.534011960029602,0.387146532535553,1.0017170906066895,0.5277207493782043,relu,1285,0.5489999999999999,500,168,2,he_normal,1112,brick
117,0.9832131862640381,0.5269922614097595,0.979049563407898,0.5256673693656921,relu,1285,0.6175999999999999,500,2587,0,glorot_normal,50,funnel
19,0.9846473336219788,0.5244215726852417,0.9931216835975647,0.533880889415741,relu,3649,0.0198,500,2174,5,glorot_normal,1112,funnel
10,1.030969500541687,0.4652956426143646,1.047410249710083,0.47433266043663025,relu,1876,0.0198,500,2174,5,he_normal,50,triangle
171,1.0556836128234863,0.45089974999427795,1.0781631469726562,0.4558521509170532,relu,694,0.6077999999999999,500,168,5,glorot_normal,2469,brick
106,0.994185209274292,0.5218508839607239,0.9920663237571716,0.5297741293907166,relu,1876,0.6077999999999999,500,1702,0,glorot_normal,581,brick
16,0.9796091318130493,0.5285347104072571,0.9837234616279602,0.533880889415741,relu,694,0.0198,500,168,5,glorot_normal,1112,funnel
20,1.2930715084075928,0.34190231561660767,1.0910224914550781,0.4558521509170532,relu,1285,0.7547999999999998,500,109,4,glorot_normal,1112,brick
16,0.9874266982078552,0.5161953568458557,0.9844943284988403,0.5400410890579224,relu,694,0.6175999999999999,500,2174,2,glorot_normal,1112,brick
214,0.9962681531906128,0.5187660455703735,0.9852055311203003,0.533880889415741,relu,1876,0.30399999999999994,500,168,5,glorot_normal,2469,brick
8,0.9807671308517456,0.5311053991317749,0.9867866635322571,0.5379877090454102,relu,694,0.2354,500,2587,2,glorot_normal,2115,triangle
265,0.9806098341941833,0.5280205607414246,0.977855920791626,0.5256673693656921,relu,2467,0.5489999999999999,500,2174,0,glorot_normal,2469,brick
16,0.9820336103439331,0.5295630097389221,0.982699990272522,0.5379877090454102,relu,1285,0.2354,500,1702,2,glorot_normal,1112,triangle
10,1.825321078300476,0.41439589858055115,0.9893144369125366,0.5359342694282532,relu,1876,0.5489999999999999,500,168,2,he_normal,2115,funnel
13,1.059934377670288,0.45038560032844543,1.0634394884109497,0.4558521509170532,relu,2467,0.6175999999999999,500,2587,4,glorot_normal,1643,funnel
219,0.9781816005706787,0.5295630097389221,0.9777054786682129,0.5256673693656921,relu,3649,0.2354,500,2587,0,glorot_normal,1643,triangle
23,0.9842095375061035,0.5280205607414246,0.982201337814331,0.5379877090454102,relu,2467,0.5489999999999999,500,2587,2,glorot_normal,2469,funnel
25,0.9829391241073608,0.5290488600730896,0.9904903769493103,0.5256673693656921,relu,1285,0.30399999999999994,500,2174,5,glorot_normal,581,triangle
5,6.115274906158447,0.36298200488090515,1.0279715061187744,0.4969199299812317,relu,694,0.6077999999999999,500,2174,5,he_normal,581,brick
225,0.980328381061554,0.5269922614097595,0.9776261448860168,0.5256673693656921,relu,3649,0.6077999999999999,500,2587,0,glorot_normal,581,brick
4,5.2959747314453125,0.3429305851459503,1.275888204574585,0.2279260754585266,relu,1876,0.6175999999999999,500,2174,4,he_normal,581,triangle
9,1.0668776035308838,0.45038560032844543,1.0794909000396729,0.4558521509170532,relu,2467,0.6175999999999999,500,1702,5,glorot_normal,2115,funnel
500,1.008388638496399,0.5125964283943176,1.0036518573760986,0.5277207493782043,relu,3649,0.2354,500,109,0,glorot_normal,1112,funnel
15,1.1708228588104248,0.4431876540184021,0.9853161573410034,0.5256673693656921,relu,694,0.6077999999999999,500,2587,0,he_normal,2115,triangle
12,1.064490795135498,0.45038560032844543,1.0686516761779785,0.4558521509170532,relu,2467,0.6175999999999999,500,1702,4,glorot_normal,1643,brick
8,4.26063346862793,0.35681232810020447,1.1081721782684326,0.3901437222957611,relu,2467,0.6077999999999999,500,2174,4,he_normal,1643,triangle
46,0.9822515845298767,0.5254498720169067,0.9812065958976746,0.5318275094032288,relu,3649,0.0198,500,2587,0,he_normal,581,funnel
5,1.0783486366271973,0.43547558784484863,1.0887545347213745,0.4558521509170532,relu,694,0.7547999999999998,500,2587,4,glorot_normal,2115,triangle
27,0.9863331317901611,0.5218508839607239,0.9799096584320068,0.5400410890579224,relu,3649,0.6175999999999999,500,2587,2,glorot_normal,581,brick
37,0.9882978796958923,0.5167095065116882,0.979004979133606,0.5379877090454102,relu,2467,0.5489999999999999,500,2174,2,glorot_normal,581,funnel
291,0.9769489169120789,0.5300770998001099,0.9781113266944885,0.5277207493782043,relu,3649,0.7547999999999998,500,2174,0,glorot_normal,1112,brick
23,0.9793452024459839,0.527506411075592,0.9816113710403442,0.5359342694282532,relu,3649,0.2354,500,1702,2,glorot_normal,581,brick
43,1.036422848701477,0.4925449788570404,0.9775476455688477,0.5297741293907166,relu,694,0.30399999999999994,500,1702,0,he_normal,50,brick
28,0.9884929060935974,0.5151671171188354,0.9840052127838135,0.533880889415741,relu,3649,0.2354,500,1702,4,glorot_normal,1112,funnel
92,1.0045849084854126,0.5182519555091858,0.9807933568954468,0.5379877090454102,relu,694,0.30399999999999994,500,109,4,glorot_normal,50,brick
348,1.028686285018921,0.4940873980522156,0.9817935228347778,0.5318275094032288,relu,694,0.6175999999999999,500,109,0,he_normal,2469,triangle
418,1.048607587814331,0.4493573307991028,1.0703012943267822,0.4558521509170532,relu,2467,0.6077999999999999,500,109,5,glorot_normal,2115,brick
6,1.1302616596221924,0.4524421691894531,1.0529471635818481,0.5318275094032288,relu,1876,0.2354,500,1702,2,he_normal,581,funnel
27,0.991263747215271,0.519280195236206,0.9720365405082703,0.5236139893531799,relu,1876,0.0198,500,168,4,he_normal,2115,brick
236,0.9771386384963989,0.5285347104072571,0.9774731397628784,0.5256673693656921,relu,2467,0.6077999999999999,500,2587,0,glorot_normal,1643,funnel
9,1.0724085569381714,0.45038560032844543,1.0689940452575684,0.4558521509170532,relu,3649,0.5489999999999999,500,168,4,glorot_normal,2115,funnel
21,0.9971264600753784,0.5136246681213379,0.9945214986801147,0.521560549736023,relu,2467,0.2354,500,2174,5,glorot_normal,2469,triangle
25,9.09571647644043,0.3444730043411255,1.073617935180664,0.4558521509170532,relu,1876,0.7547999999999998,500,1702,4,he_normal,50,funnel
5,1.0653108358383179,0.4822622239589691,1.2144237756729126,0.4496919810771942,relu,1285,0.0198,500,2174,4,he_normal,2469,triangle
38,1.199774980545044,0.44010281562805176,0.9977628588676453,0.5256673693656921,relu,1876,0.6077999999999999,500,2174,0,he_normal,1643,funnel
71,1.5137966871261597,0.39074549078941345,1.0009597539901733,0.5256673693656921,relu,1876,0.5489999999999999,500,168,2,he_normal,1643,brick
500,1.0217390060424805,0.4940873980522156,0.9915168285369873,0.533880889415741,relu,3649,0.6077999999999999,500,109,2,glorot_normal,50,triangle
4,36.63810348510742,0.3593830466270447,1.6551377773284912,0.4558521509170532,relu,3649,0.7547999999999998,500,1702,5,he_normal,2469,brick
